Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6218.0,6218.0,758.340000000001,1939.5151800037152
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,7,50.0,6204.0,6204.0,772.340000000001,1924.4590404774951
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,31,200.0,6210.0,6210.0,766.340000000001,1797.1212548370688
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,113,50.0,6213.0,6213.0,763.340000000001,1817.8385908383107
8,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,42,50.0,6189.0,6189.0,787.340000000001,1789.1651588869659
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6203.0,6203.0,773.340000000001,2053.4190592360096
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6139.0,6139.0,837.340000000001,2016.5872657293758
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6134.0,6134.0,842.340000000001,2078.706755810072
2,800.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6221.0,6221.0,755.340000000001,2196.0572145080278
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,800.0,138,50.0,6222.0,6222.0,754.340000000001,2196.0550873539896
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,800.0,142,50.0,6221.0,6221.0,755.340000000001,2196.298241092535
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,800.0,139,100.0,6221.0,6221.0,755.340000000001,2195.9775708613947
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,800.0,141,200.0,6223.0,6223.0,753.340000000001,2195.895203883545
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,800.0,90,100.0,6226.0,6226.0,750.340000000001,2196.1973586414533
8,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,137,50.0,6225.0,6225.0,751.340000000001,2196.737119971966
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6165.0,6165.0,811.340000000001,2045.0507926067112
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6156.0,6156.0,820.340000000001,2062.658230188325
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,138,50.0,6156.0,6156.0,820.340000000001,2062.7398473903318
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6167.0,6167.0,809.340000000001,2055.5760572252443
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6201.0,6201.0,775.340000000001,2001.6509360796472
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,9,50.0,6191.0,6191.0,785.340000000001,1946.4007614665093
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,137,50.0,6192.0,6192.0,784.340000000001,1946.0705481791126
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,33,50.0,6211.0,6211.0,765.340000000001,1906.5231037458063
7,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,142,50.0,6212.0,6212.0,764.340000000001,1908.9540232874906
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2065.1775478212376
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6166.0,6166.0,810.340000000001,2004.0680804129533
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6193.0,6193.0,783.340000000001,1959.2210391785538
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6161.0,6161.0,815.340000000001,2061.870786400484
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6165.0,6165.0,811.340000000001,2045.0413942285127
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6195.0,6195.0,781.340000000001,1995.347113543566
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6198.0,6198.0,778.340000000001,1978.6224802640231
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6144.0,6144.0,832.340000000001,2070.1701702367377
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6166.0,6166.0,810.340000000001,2004.0723520315769
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6193.0,6193.0,783.340000000001,1951.7668205289408
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6221.0,6221.0,755.340000000001,1841.5284413650722
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,7,50.0,6220.0,6220.0,756.340000000001,1810.4747520709643
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,142,50.0,6221.0,6221.0,755.340000000001,1811.220585138521
8,0.0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,138,50.0,6221.0,6221.0,755.340000000001,1811.435283537985
9,0.0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,139,100.0,6219.0,6219.0,757.340000000001,1810.1452074466647
10,0.0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,137,50.0,6219.0,6219.0,757.340000000001,1809.9026651913368
11,0.0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,141,200.0,6221.0,6221.0,755.340000000001,1811.343536492056
12,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,136,50.0,6221.0,6221.0,755.340000000001,1811.3582734184943
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6171.0,6171.0,805.340000000001,2077.773648332576
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,7,50.0,6169.0,6169.0,807.340000000001,2052.956203012298
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2063.902122728532
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6164.0,6164.0,812.340000000001,2038.1199670785725
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6132.0,6132.0,844.340000000001,2059.7527857928176
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6135.0,6135.0,841.340000000001,2043.2160234532455
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6206.0,6206.0,770.340000000001,2031.3564927643686
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6109.0,6109.0,867.340000000001,2050.8177017043395
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6155.0,6155.0,821.340000000001,2075.7581017077828
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2061.5845266191077
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6165.0,6165.0,811.340000000001,2004.0846238173435
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6192.0,6192.0,784.340000000001,1956.4208335627186
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,137,50.0,6193.0,6193.0,783.340000000001,1955.553893832885
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,7,50.0,6186.0,6186.0,790.340000000001,1923.6446775077259
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6170.0,6170.0,806.340000000001,2070.0627159022333
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6189.0,6189.0,787.340000000001,2002.669707326337
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6107.0,6107.0,869.340000000001,2063.252198502072
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6144.0,6144.0,832.340000000001,2011.1667988774466
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6126.0,6126.0,850.340000000001,2001.5549634147517
2,800.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6211.0,6211.0,765.340000000001,2067.4974455260926
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,137,50.0,6212.0,6212.0,764.340000000001,2067.5797861051683
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6139.0,6139.0,837.340000000001,2063.820128851502
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6141.0,6141.0,835.340000000001,2063.987035103693
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6165.0,6165.0,811.340000000001,2004.0814572946933
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6132.0,6132.0,844.340000000001,2053.748767988734
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6140.0,6140.0,836.340000000001,2026.8912041237422
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,50.0,9,50.0,6137.0,6137.0,839.340000000001,2006.7152357517261
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,100.0,90,100.0,6129.0,6129.0,847.340000000001,2008.1620173596466
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,100.0,137,50.0,6129.0,6129.0,847.340000000001,2007.0844429176395
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,100.0,142,50.0,6129.0,6129.0,847.340000000001,2009.8111802769074
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,100.0,11,50.0,6170.0,6170.0,806.340000000001,1979.5757781569057
8,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,138,50.0,6170.0,6170.0,806.340000000001,1980.0230123822544
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6118.0,6118.0,858.340000000001,2050.0281082716224
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,33,50.0,6138.0,6138.0,838.340000000001,2093.9192638665704
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,107,50.0,6141.0,6141.0,835.340000000001,2079.564256926841
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6107.0,6107.0,869.340000000001,2062.1699651029066
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6144.0,6144.0,832.340000000001,2011.2705001368458
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2062.1269110769954
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2077.792908570792
2,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6154.0,6154.0,822.340000000001,1940.7952990456945
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6141.0,6141.0,835.340000000001,2088.9492227744377
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6196.0,6196.0,780.340000000001,2008.4127308487095
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6187.0,6187.0,789.340000000001,1960.9866749757264
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2057.9799324586434
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6164.0,6164.0,812.340000000001,2003.6210596414264
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6192.0,6192.0,784.340000000001,1953.4359335973718
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,9,50.0,6186.0,6186.0,790.340000000001,1921.286397342002
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6141.0,6141.0,835.340000000001,2022.6392519603
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,9,50.0,6133.0,6133.0,843.340000000001,2011.8935806865125
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6165.0,6165.0,811.340000000001,1949.5524853313093
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6125.0,6125.0,851.340000000001,2063.8732489178965
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6130.0,6130.0,846.340000000001,2061.758436455346
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,98,50.0,6199.0,6199.0,777.340000000001,2050.1562186972124
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6212.0,6212.0,764.340000000001,2006.3293896143239
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6174.0,6174.0,802.340000000001,2074.061496724617
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6185.0,6185.0,791.340000000001,1995.231656630633
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6144.0,6144.0,832.340000000001,2116.7781055780274
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6166.0,6166.0,810.340000000001,2019.6999254284503
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6157.0,6157.0,819.340000000001,2037.8946733221605
2,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6253.0,6253.0,723.340000000001,2050.722499632099
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6132.0,6132.0,844.340000000001,2056.2560154850416
2,400.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6155.0,6155.0,821.340000000001,1949.412337841171
3,0.0,-1.0,-1.0,6976.340000000001,3,200.0,400.0,38,200.0,6147.0,6147.0,829.340000000001,1945.4798005965752
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,400.0,7,50.0,6148.0,6148.0,828.340000000001,1926.12957122204
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,400.0,33,50.0,6153.0,6153.0,823.340000000001,1860.8208467721354
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,31,200.0,6200.0,6200.0,776.340000000001,1753.640746906364
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6142.0,6142.0,834.340000000001,2014.4937145845718
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6133.0,6133.0,843.340000000001,1946.9979652253114
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6134.0,6134.0,842.340000000001,2037.8659179449814
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6223.0,6223.0,753.340000000001,1998.1985656672784
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6159.0,6159.0,817.340000000001,2063.7873211573433
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6160.0,6160.0,816.340000000001,2073.8620591027006
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6171.0,6171.0,805.340000000001,2002.651678611495
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6195.0,6195.0,781.340000000001,1994.0150805449075
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6142.0,6142.0,834.340000000001,2115.709745061742
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6166.0,6166.0,810.340000000001,2019.7057202854019
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,138,50.0,6166.0,6166.0,810.340000000001,2019.7058542479735
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,142,50.0,6166.0,6166.0,810.340000000001,2019.6935550828136
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,9,50.0,6156.0,6156.0,820.340000000001,1969.724315504929
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2066.7283736433847
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6166.0,6166.0,810.340000000001,2004.0660492874415
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6195.0,6195.0,781.340000000001,2042.4424937039628
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6154.0,6154.0,822.340000000001,2044.8010605475797
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6176.0,6176.0,800.340000000001,2077.671836726095
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2063.7437483630265
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2075.775803407848
2,400.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6389.0,6389.0,587.340000000001,1838.9818396683006
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,107,50.0,6382.0,6382.0,594.340000000001,1839.0205351706281
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2049.319878967957
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6135.0,6135.0,841.340000000001,2063.9637507434545
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6160.0,6160.0,816.340000000001,2020.3256546461794
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2011.3680791215488
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,137,50.0,6137.0,6137.0,839.340000000001,2010.4149128017798
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,90,100.0,6137.0,6137.0,839.340000000001,2010.7298384014912
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,7,50.0,6130.0,6130.0,846.340000000001,1996.8767306901357
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,98,50.0,6216.0,6216.0,760.340000000001,1975.9810770814543
2,400.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6147.0,6147.0,829.340000000001,1942.8880876168846
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,400.0,113,50.0,6133.0,6133.0,843.340000000001,1964.4928892441956
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,400.0,38,200.0,6149.0,6149.0,827.340000000001,1933.9850679936776
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,400.0,33,50.0,6142.0,6142.0,834.340000000001,1881.6677303856604
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,400.0,90,100.0,6118.0,6118.0,858.340000000001,1862.570793254708
7,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,31,200.0,6152.0,6152.0,824.340000000001,1747.5131696477952
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6177.0,6177.0,799.340000000001,2063.9021235354185
3,0.0,-1.0,-1.0,6976.340000000001,-1,200.0,200.0,38,200.0,6204.0,6204.0,772.340000000001,2004.0734371993474
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6139.0,6139.0,837.340000000001,2062.6913790765166
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6158.0,6158.0,818.340000000001,2001.3365447548608
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6154.0,6154.0,822.340000000001,1938.4639453096022
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6120.0,6120.0,856.340000000001,2100.1004133836714
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6199.0,6199.0,777.340000000001,2024.0769067099243
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6238.0,6238.0,738.340000000001,1978.1618316118204
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6244.0,6244.0,732.340000000001,1893.9621859933925
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6262.0,6262.0,714.340000000001,1774.998757500242
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,138,50.0,6262.0,6262.0,714.340000000001,1775.2979892107994
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6132.0,6132.0,844.340000000001,2071.263435617716
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6156.0,6156.0,820.340000000001,1992.1353424835581
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6202.0,6202.0,774.340000000001,2062.117581249983
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6211.0,6211.0,765.340000000001,2009.027706892143
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6164.0,6164.0,812.340000000001,2070.104217864075
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6193.0,6193.0,783.340000000001,2002.6687200055967
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6134.0,6134.0,842.340000000001,1937.226053229491
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,107,50.0,6139.0,6139.0,837.340000000001,1896.074445654599
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6213.0,6213.0,763.340000000001,1774.1763220014766
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6128.0,6128.0,848.340000000001,2057.5928090860784
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6245.0,6245.0,731.340000000001,2053.820193743103
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,90,100.0,6235.0,6235.0,741.340000000001,2053.2272876669595
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6126.0,6126.0,850.340000000001,2044.0036250883666
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,107,50.0,6134.0,6134.0,842.340000000001,1995.273907804367
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6143.0,6143.0,833.340000000001,1984.4615717371116
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6176.0,6176.0,800.340000000001,1873.239943013486
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,90,100.0,6227.0,6227.0,749.340000000001,1875.7706178464493
7,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6299.0,6299.0,677.340000000001,1745.3094686489922
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2065.991699324134
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6166.0,6166.0,810.340000000001,2004.0648863721674
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,9,50.0,6157.0,6157.0,819.340000000001,1953.1926701878206
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,119,50.0,6167.0,6167.0,809.340000000001,1953.8299109008115
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6134.0,6134.0,842.340000000001,2079.8862930936525
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,50.0,138,50.0,6134.0,6134.0,842.340000000001,2079.5429260403334
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6127.0,6127.0,849.340000000001,2055.606322985775
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2054.0789396479354
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,90,100.0,6132.0,6132.0,844.340000000001,2050.7761077961977
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6159.0,6159.0,817.340000000001,2000.942058274203
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6189.0,6189.0,787.340000000001,2014.1255416255824
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6215.0,6215.0,761.340000000001,1976.5701677361953
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6161.0,6161.0,815.340000000001,2041.287701779865
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,9,50.0,6154.0,6154.0,822.340000000001,2022.1360049731113
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,90,100.0,6159.0,6159.0,817.340000000001,2008.9016561332242
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,38,200.0,6173.0,6173.0,803.340000000001,1937.7166331667813
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,33,50.0,6198.0,6198.0,778.340000000001,1893.5211013210785
7,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6123.0,6123.0,853.340000000001,1840.014051971592
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2060.27380903745
2,400.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6119.0,6119.0,857.340000000001,1991.2826322505086
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,400.0,38,200.0,6148.0,6148.0,828.340000000001,2007.6398777855838
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6131.0,6131.0,845.340000000001,2053.6936358144603
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6163.0,6163.0,813.340000000001,1990.0051818728898
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,7,50.0,6152.0,6152.0,824.340000000001,1936.8840923963949
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,178,100.0,6207.0,6207.0,769.340000000001,1903.8924711091956
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6146.0,6146.0,830.340000000001,2074.2533280728553
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,9,50.0,6145.0,6145.0,831.340000000001,2051.1686409618796
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,100.0,137,50.0,6145.0,6145.0,831.340000000001,2051.011398379281
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,38,200.0,6172.0,6172.0,804.340000000001,1956.3744771389795
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,36,100.0,6190.0,6190.0,786.340000000001,1933.809256719278
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2047.6009701329428
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6121.0,6121.0,855.340000000001,2078.9528200188265
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6156.0,6156.0,820.340000000001,2004.9776704032838
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6187.0,6187.0,789.340000000001,1967.3154363756635
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6229.0,6229.0,747.340000000001,1864.0254966764367
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,75,50.0,6177.0,6177.0,799.340000000001,1856.397431495332
