Total Line Failures,Steady State,Accumulation of Failed Capacities
15,12,6193.0
16,-1,6194.0
5,-1,6124.0
5,2,6081.0
6,3,6098.0
7,-1,6098.0
5,-1,6080.0
5,2,6131.0
6,3,6144.0
7,4,6143.0
8,5,6143.0
9,6,6146.0
10,-1,6139.0
5,2,6125.0
6,3,6147.0
7,-1,6128.0
5,-1,6168.0
5,2,6079.0
6,-1,6084.0
5,2,6171.0
6,3,6160.0
7,4,6148.0
8,5,6148.0
9,6,6178.0
10,7,6147.0
11,8,6132.0
12,9,6132.0
13,10,6132.0
14,11,6127.0
15,12,6127.0
16,13,6127.0
17,14,6119.0
18,15,6121.0
19,16,6132.0
20,17,6131.0
21,18,6105.0
22,19,6190.0
23,20,6219.0
24,21,6210.0
25,22,6176.0
26,23,6181.0
27,24,6187.0
28,25,6194.0
29,26,6179.0
30,27,6167.0
31,28,6206.0
32,29,6206.0
33,30,6206.0
34,31,6206.0
35,32,6206.0
36,33,6206.0
37,34,6210.0
38,35,6210.0
39,36,6210.0
40,37,6210.0
41,38,6210.0
42,39,6204.0
43,40,6201.0
44,41,6195.0
45,42,6191.0
46,43,6311.0
47,44,6311.0
48,-1,6311.0
5,2,6068.0
6,3,6038.0
7,4,6060.0
8,5,6060.0
9,6,6154.0
10,7,6049.0
11,8,6069.0
12,9,5932.0
13,10,6019.0
14,11,5981.0
15,12,5974.0
16,13,5981.0
17,14,6003.0
18,15,5995.0
19,16,6038.0
20,17,6037.0
21,18,6065.0
22,19,6086.0
23,-1,6155.0
5,-1,6102.0
5,2,6138.0
6,3,6140.0
7,4,6140.0
8,-1,6140.0
5,-1,6086.0
5,2,6107.0
6,3,6116.0
7,-1,6106.0
5,2,6096.0
6,3,6080.0
7,4,6085.0
8,5,6085.0
9,-1,6095.0
5,-1,6129.0
5,2,6113.0
6,-1,6114.0
5,2,6096.0
6,3,6084.0
7,-1,6084.0
5,-1,6131.0
5,2,6098.0
6,3,6088.0
7,4,6113.0
8,5,6107.0
9,6,6099.0
10,7,6107.0
11,8,6092.0
12,9,6083.0
13,-1,6083.0
5,2,6175.0
6,3,6175.0
7,4,6175.0
8,5,6125.0
9,6,6133.0
10,7,6190.0
11,-1,6120.0
5,-1,6084.0
5,2,6117.0
6,3,6099.0
7,-1,6118.0
5,-1,6135.0
5,2,6120.0
6,3,6130.0
7,-1,6125.0
5,2,6109.0
6,3,6116.0
7,4,6116.0
8,5,6146.0
9,6,6145.0
10,7,6144.0
11,8,6128.0
12,9,6166.0
13,10,6166.0
14,11,6166.0
15,-1,6166.0
5,-1,6108.0
5,2,6142.0
6,-1,6143.0
5,2,6099.0
6,3,6114.0
7,4,6114.0
8,-1,6114.0
5,-1,6103.0
5,-1,6136.0
5,2,6104.0
6,-1,6104.0
5,2,6140.0
6,-1,6140.0
5,2,6107.0
6,3,6108.0
7,-1,6126.0
5,-1,6101.0
5,-1,6166.0
5,2,6115.0
6,-1,6124.0
5,2,6195.0
6,3,6195.0
7,-1,6195.0
5,2,6109.0
6,-1,6109.0
5,2,6105.0
6,3,6129.0
7,-1,6129.0
5,-1,6121.0
5,-1,6173.0
5,-1,6140.0
5,-1,6133.0
5,-1,6112.0
5,2,6197.0
6,3,6175.0
7,4,6175.0
8,5,6176.0
9,-1,6159.0
5,2,6119.0
6,3,6103.0
7,-1,6103.0
5,-1,6131.0
5,2,6116.0
6,3,6124.0
7,-1,6123.0
5,-1,6140.0
5,2,6175.0
6,-1,6191.0
5,-1,6125.0
5,2,6124.0
6,-1,6118.0
5,2,6055.0
6,3,6078.0
7,4,6076.0
8,5,6032.0
9,6,6128.0
10,7,6024.0
11,8,6100.0
12,9,6113.0
13,10,6086.0
14,11,6100.0
15,12,6100.0
16,13,6192.0
17,14,6192.0
18,15,6197.0
19,16,6204.0
20,17,6204.0
21,18,6204.0
22,19,6204.0
23,20,6204.0
24,21,6204.0
25,22,6204.0
26,23,6204.0
27,24,6204.0
28,25,6204.0
29,26,6186.0
30,27,6186.0
31,28,6186.0
32,29,6186.0
33,30,6186.0
34,31,6186.0
35,32,6186.0
36,33,6186.0
37,34,6186.0
38,35,6186.0
39,36,6186.0
40,37,6186.0
41,38,6201.0
42,39,6201.0
43,-1,6201.0
5,-1,6101.0
5,-1,6126.0
5,2,6146.0
6,3,6178.0
7,-1,6178.0
5,-1,6121.0
5,2,6119.0
6,-1,6120.0
5,-1,6100.0
5,-1,6126.0
5,2,6132.0
6,3,6129.0
7,-1,6129.0
5,2,6109.0
6,3,6108.0
7,-1,6108.0
5,2,6148.0
6,3,6148.0
7,4,6148.0
8,5,6150.0
9,-1,6152.0
5,2,6177.0
6,-1,6158.0
5,2,6166.0
6,-1,6175.0
5,-1,6096.0
5,2,6134.0
6,-1,6134.0
5,-1,6071.0
5,2,6107.0
6,-1,6128.0
5,2,6133.0
6,3,6117.0
7,4,6114.0
8,5,6118.0
9,6,6118.0
10,7,6137.0
11,-1,6149.0
5,2,6098.0
6,3,6124.0
7,4,6124.0
8,5,6115.0
9,-1,6115.0
5,2,6101.0
6,-1,6100.0
5,2,6087.0
6,3,6101.0
7,4,6112.0
8,-1,6111.0
5,2,6080.0
6,-1,6067.0
5,2,6120.0
6,3,6105.0
7,-1,6119.0
5,-1,6125.0
5,2,6071.0
6,3,6082.0
7,4,6091.0
8,5,6080.0
9,6,6098.0
10,7,6084.0
11,8,6190.0
12,9,6060.0
13,10,6072.0
14,11,6072.0
15,12,6062.0
16,13,6060.0
17,14,6069.0
18,15,6085.0
19,16,6085.0
20,17,6080.0
21,18,6097.0
22,19,6085.0
23,20,6083.0
24,21,6092.0
25,22,6087.0
26,23,6082.0
27,24,6101.0
28,25,6115.0
29,26,6112.0
30,-1,6120.0
5,2,6116.0
6,3,6120.0
7,4,6124.0
8,-1,6127.0
5,2,6044.0
6,3,6041.0
7,4,6049.0
8,5,6032.0
9,6,6028.0
10,-1,6156.0
5,-1,6147.0
5,-1,6099.0
5,2,6109.0
6,-1,6110.0
5,2,6132.0
6,3,6135.0
7,4,6130.0
8,5,6116.0
9,6,6132.0
10,-1,6117.0
5,2,6113.0
6,-1,6118.0
5,2,6142.0
6,3,6119.0
7,4,6122.0
8,-1,6136.0
5,2,6156.0
6,-1,6152.0
5,-1,6142.0
5,2,6120.0
6,3,6132.0
7,4,6132.0
8,5,6135.0
9,6,6118.0
10,-1,6118.0
5,-1,6131.0
5,2,6149.0
6,3,6124.0
7,4,6127.0
8,5,6122.0
9,6,6121.0
10,7,6156.0
11,-1,6184.0
5,2,6142.0
6,-1,6147.0
5,-1,6112.0
5,2,6181.0
6,3,6195.0
7,4,6144.0
8,5,6145.0
9,6,6191.0
10,7,6201.0
11,8,6190.0
12,-1,6192.0
5,-1,6126.0
5,-1,6177.0
5,-1,6123.0
5,2,6127.0
6,-1,6131.0
5,2,6120.0
6,-1,6121.0
5,2,6124.0
6,3,6129.0
7,4,6125.0
8,-1,6125.0
5,2,6102.0
6,-1,6111.0
5,2,6100.0
6,3,6097.0
7,-1,6110.0
5,2,6097.0
6,3,6094.0
7,-1,6111.0
5,2,6147.0
6,3,6136.0
7,-1,6136.0
5,-1,6128.0
5,2,6097.0
6,-1,6110.0
5,2,6175.0
6,3,6167.0
7,-1,6181.0
5,2,6119.0
6,3,6125.0
7,4,6125.0
8,-1,6129.0
5,2,6126.0
6,3,6115.0
7,4,6131.0
8,-1,6130.0
5,2,6121.0
6,-1,6121.0
5,2,6119.0
6,-1,6081.0
5,-1,6082.0
5,2,6154.0
6,-1,6136.0
5,2,6133.0
6,3,6127.0
7,4,6127.0
8,5,6134.0
9,6,6147.0
10,7,6108.0
11,-1,6094.0
5,2,6120.0
6,3,6122.0
7,-1,6169.0
5,-1,6146.0
5,2,6138.0
6,3,6123.0
7,-1,6123.0
5,2,6135.0
6,3,6118.0
7,-1,6118.0
5,-1,6112.0
5,2,6118.0
6,-1,6090.0
5,2,6125.0
6,3,6163.0
7,-1,6162.0
5,-1,6128.0
5,-1,6147.0
5,2,6099.0
6,3,6123.0
7,4,6122.0
8,5,6109.0
9,6,6105.0
10,7,6106.0
11,-1,6127.0
5,2,6134.0
6,3,6133.0
7,4,6136.0
8,5,6127.0
9,6,6192.0
10,7,6156.0
11,8,6157.0
12,-1,6156.0
5,-1,6119.0
5,2,6127.0
6,3,6127.0
7,-1,6129.0
5,-1,6172.0
5,2,6126.0
6,-1,6127.0
5,2,6143.0
6,3,6215.0
7,-1,6215.0
5,2,6132.0
6,-1,6125.0
5,2,6088.0
6,3,6088.0
7,4,6046.0
8,5,6069.0
9,6,6084.0
10,7,6052.0
11,8,6053.0
12,9,6091.0
13,10,6192.0
14,11,6219.0
15,12,6146.0
16,13,6130.0
17,14,6131.0
18,15,6131.0
19,16,6177.0
20,17,6177.0
21,18,6179.0
22,-1,6187.0
5,2,6150.0
6,3,6150.0
7,4,6151.0
8,5,6151.0
9,6,6150.0
10,-1,6144.0
5,2,6108.0
6,-1,6126.0
5,-1,6110.0
5,2,6125.0
6,3,6136.0
7,4,6136.0
8,5,6136.0
9,6,6122.0
10,7,6118.0
11,8,6129.0
12,-1,6115.0
5,2,6131.0
6,-1,6112.0
5,2,6141.0
6,-1,6141.0
5,2,6103.0
6,-1,6108.0
5,2,6134.0
6,3,6118.0
7,-1,6135.0
5,-1,6140.0
5,2,6101.0
6,3,6108.0
7,4,6108.0
8,-1,6087.0
5,2,6124.0
6,3,6124.0
7,4,6126.0
8,5,6120.0
9,-1,6120.0
5,2,6101.0
6,3,6101.0
7,4,6114.0
8,5,6114.0
9,6,6114.0
10,7,6136.0
11,8,6140.0
12,9,6112.0
13,-1,6107.0
5,2,6116.0
6,3,6116.0
7,4,6122.0
8,5,6118.0
9,6,6117.0
10,-1,6174.0
5,-1,6122.0
5,2,6135.0
6,3,6135.0
7,-1,6142.0
5,2,6161.0
6,3,6139.0
7,4,6139.0
8,5,6134.0
9,6,6134.0
10,7,6190.0
11,-1,6190.0
5,-1,6104.0
5,-1,6109.0
5,2,6111.0
6,-1,6112.0
5,-1,6105.0
5,2,6126.0
6,3,6126.0
7,4,6126.0
8,5,6127.0
9,6,6127.0
10,7,6138.0
11,8,6162.0
12,-1,6210.0
5,-1,6105.0
5,-1,6118.0
5,2,6120.0
6,-1,6115.0
5,2,6143.0
6,3,6131.0
7,-1,6159.0
5,2,6110.0
6,-1,6109.0
5,2,6189.0
6,3,6189.0
7,4,6149.0
8,-1,6149.0
5,-1,6099.0
5,-1,6113.0
5,-1,6129.0
5,-1,6172.0
5,2,6127.0
6,3,6135.0
7,-1,6118.0
5,2,6108.0
6,3,6127.0
7,4,6127.0
8,5,6130.0
9,6,6133.0
10,7,6118.0
11,8,6095.0
12,9,6098.0
13,10,6098.0
14,-1,6096.0
5,-1,6101.0
5,2,6127.0
6,3,6175.0
7,4,6159.0
8,5,6159.0
9,-1,6183.0
5,-1,6157.0
5,-1,6182.0
5,-1,6105.0
5,2,6153.0
6,3,6152.0
7,-1,6122.0
5,2,6124.0
6,3,6091.0
7,4,6108.0
8,5,6107.0
9,6,6110.0
10,7,6134.0
11,8,6139.0
12,9,6126.0
13,10,6126.0
14,11,6120.0
15,12,6120.0
16,13,6120.0
17,-1,6174.0
5,2,6144.0
6,3,6136.0
7,-1,6141.0
5,2,6145.0
6,-1,6153.0
5,2,6121.0
6,-1,6137.0
5,2,6073.0
6,3,6079.0
7,4,6078.0
8,-1,6078.0
5,2,6139.0
6,3,6131.0
7,-1,6132.0
5,2,6138.0
6,-1,6138.0
5,2,6120.0
6,3,6120.0
7,4,6121.0
8,5,6122.0
9,6,6118.0
10,7,6138.0
11,8,6139.0
12,9,6106.0
13,10,6200.0
14,-1,6090.0
5,2,6126.0
6,3,6118.0
7,-1,6127.0
5,-1,6114.0
5,2,6126.0
6,-1,6139.0
5,2,6057.0
6,3,6051.0
7,4,6039.0
8,5,6032.0
9,6,6076.0
10,7,6031.0
11,8,6041.0
12,9,5900.0
13,10,5997.0
14,11,6061.0
15,12,6062.0
16,13,6057.0
17,14,6055.0
18,15,6052.0
19,16,6035.0
20,17,6044.0
21,18,6042.0
22,19,6058.0
23,20,6062.0
24,21,6065.0
25,22,6038.0
26,23,6038.0
27,24,6076.0
28,25,6093.0
29,26,6119.0
30,27,6047.0
31,28,6095.0
32,29,6166.0
33,30,6184.0
34,31,6184.0
35,32,6184.0
36,33,6184.0
37,34,6184.0
38,35,6184.0
39,36,6184.0
40,37,6184.0
41,38,6184.0
42,39,6184.0
43,-1,6184.0
5,2,6109.0
6,3,6112.0
7,4,6166.0
8,-1,6169.0
5,2,6140.0
6,3,6140.0
7,-1,6142.0
5,2,6063.0
6,3,6043.0
7,4,6019.0
8,5,6023.0
9,6,6031.0
10,7,6016.0
11,8,5912.0
12,9,6016.0
13,10,6070.0
14,11,6063.0
15,12,6026.0
16,13,6040.0
17,14,6067.0
18,15,6049.0
19,16,6056.0
20,17,6058.0
21,18,6059.0
22,19,6057.0
23,20,6059.0
24,21,6096.0
25,22,6094.0
26,23,6010.0
27,24,6115.0
28,25,6099.0
29,26,6164.0
30,27,6164.0
31,28,6165.0
32,29,6169.0
33,30,6204.0
34,31,6204.0
35,32,6179.0
36,33,6190.0
37,34,6186.0
38,35,6184.0
39,36,6184.0
40,-1,6184.0
5,2,6111.0
6,-1,6108.0
5,-1,6121.0
5,2,6114.0
6,3,6123.0
7,-1,6125.0
5,-1,6129.0
5,2,6109.0
6,-1,6117.0
5,2,6115.0
6,3,6124.0
7,4,6124.0
8,5,6124.0
9,-1,6128.0
5,-1,6093.0
5,2,6112.0
6,-1,6122.0
5,2,6110.0
6,3,6110.0
7,4,6110.0
8,-1,6147.0
5,2,6134.0
6,3,6131.0
7,4,6135.0
8,5,6131.0
9,6,6131.0
10,7,6174.0
11,8,6124.0
12,9,6124.0
13,-1,6112.0
5,2,6174.0
6,-1,6124.0
5,-1,6101.0
5,2,6094.0
6,-1,6096.0
5,2,6116.0
6,-1,6114.0
5,2,6140.0
6,-1,6133.0
5,-1,6146.0
5,2,6162.0
6,3,6169.0
7,-1,6174.0
5,2,6131.0
6,-1,6136.0
5,2,6065.0
6,3,6065.0
7,4,6065.0
8,-1,6097.0
5,2,6159.0
6,3,6104.0
7,-1,6118.0
5,-1,6121.0
5,2,6121.0
6,-1,6120.0
5,-1,6091.0
5,2,6176.0
6,3,6148.0
7,-1,6148.0
5,-1,6116.0
5,2,6154.0
6,3,6158.0
7,-1,6148.0
5,2,6140.0
6,3,6143.0
7,-1,6158.0
5,2,6119.0
6,3,6125.0
7,-1,6125.0
5,-1,6118.0
5,2,6122.0
6,-1,6125.0
5,-1,6159.0
5,2,6086.0
6,-1,6086.0
5,2,6136.0
6,3,6137.0
7,4,6121.0
8,5,6126.0
9,6,6142.0
10,7,6133.0
11,8,6134.0
12,-1,6122.0
5,2,6108.0
6,-1,6153.0
5,-1,6151.0
5,2,6170.0
6,-1,6138.0
5,2,6121.0
6,3,6122.0
7,4,6120.0
8,-1,6126.0
5,2,6102.0
6,3,6102.0
7,4,6098.0
8,5,6105.0
9,6,6098.0
10,7,6090.0
11,8,6088.0
12,9,6088.0
13,10,6097.0
14,11,6098.0
15,-1,6097.0
5,2,6145.0
6,3,6146.0
7,4,6172.0
8,5,6153.0
9,6,6153.0
10,-1,6153.0
5,2,6151.0
6,3,6155.0
7,-1,6170.0
5,2,6106.0
6,3,6116.0
7,-1,6109.0
5,-1,6139.0
5,2,6118.0
6,3,6111.0
7,4,6111.0
8,5,6109.0
9,6,6108.0
10,-1,6106.0
5,2,6106.0
6,3,6106.0
7,4,6125.0
8,-1,6131.0
5,2,6140.0
6,-1,6140.0
5,2,6146.0
6,3,6146.0
7,-1,6151.0
5,2,6147.0
6,-1,6146.0
5,2,6144.0
6,-1,6133.0
5,2,6138.0
6,3,6130.0
7,4,6155.0
8,5,6155.0
9,6,6147.0
10,7,6119.0
11,8,6123.0
12,9,6124.0
13,10,6124.0
14,11,6124.0
15,12,6154.0
16,13,6153.0
17,14,6169.0
18,15,6153.0
19,16,6154.0
20,17,6195.0
21,18,6178.0
22,19,6151.0
23,20,6157.0
24,21,6157.0
25,22,6182.0
26,23,6166.0
27,24,6168.0
28,25,6173.0
29,26,6160.0
30,27,6179.0
31,28,6175.0
32,29,6240.0
33,-1,6261.0
5,2,6121.0
6,3,6117.0
7,-1,6130.0
5,-1,6091.0
5,2,6125.0
6,3,6132.0
7,4,6132.0
8,5,6129.0
9,6,6128.0
10,-1,6163.0
5,2,6063.0
6,3,6041.0
7,4,6039.0
8,5,6086.0
9,6,6062.0
10,7,6069.0
11,8,6060.0
12,9,6069.0
13,10,6041.0
14,11,5961.0
15,12,5966.0
16,13,6002.0
17,14,6003.0
18,15,6003.0
19,16,5993.0
20,17,5993.0
21,18,6002.0
22,19,5989.0
23,20,6106.0
24,21,6084.0
25,22,6183.0
26,23,6195.0
27,24,6198.0
28,25,6181.0
29,26,6110.0
30,27,6103.0
31,28,6140.0
32,29,6157.0
33,30,6148.0
34,-1,6190.0
5,-1,6178.0
5,2,6140.0
6,-1,6132.0
5,2,6152.0
6,3,6145.0
7,-1,6145.0
5,-1,6127.0
5,-1,6103.0
5,2,6132.0
6,-1,6144.0
5,2,6116.0
6,3,6121.0
7,4,6113.0
8,-1,6113.0
5,2,6104.0
6,3,6105.0
7,4,6092.0
8,5,6094.0
9,6,6094.0
10,7,6114.0
11,8,6087.0
12,9,6087.0
13,-1,6088.0
5,-1,6123.0
5,-1,6133.0
5,-1,6121.0
5,-1,6137.0
5,2,6169.0
6,3,6123.0
7,4,6124.0
8,-1,6119.0
5,2,6085.0
6,3,6080.0
7,-1,6083.0
5,-1,6094.0
5,-1,6089.0
5,2,6124.0
6,-1,6121.0
5,-1,6187.0
5,-1,6166.0
5,2,6129.0
6,-1,6121.0
5,2,6119.0
6,3,6145.0
7,4,6149.0
8,5,6118.0
9,6,6118.0
10,7,6118.0
11,-1,6148.0
5,-1,6156.0
5,2,6136.0
6,3,6136.0
7,4,6137.0
8,-1,6147.0
5,2,6154.0
6,3,6153.0
7,-1,6146.0
5,2,6142.0
6,-1,6149.0
5,2,6127.0
6,3,6126.0
7,-1,6128.0
5,-1,6129.0
5,2,6096.0
6,3,6091.0
7,4,6080.0
8,5,6091.0
9,6,6091.0
10,7,6108.0
11,8,6112.0
12,9,6093.0
13,10,6094.0
14,11,6094.0
15,12,6086.0
16,13,6088.0
17,14,6088.0
18,15,6087.0
19,16,6088.0
20,17,6095.0
21,18,6103.0
22,19,6119.0
23,20,6093.0
24,21,6176.0
25,22,6219.0
26,23,6202.0
27,24,6185.0
28,25,6186.0
29,26,6180.0
30,27,6154.0
31,28,6129.0
32,29,6131.0
33,30,6156.0
34,31,6189.0
35,32,6190.0
36,33,6197.0
37,34,6198.0
38,35,6201.0
39,36,6151.0
40,37,6503.0
41,38,6503.0
42,39,6504.0
43,40,6505.0
44,-1,6518.0
5,2,6120.0
6,3,6153.0
7,-1,6141.0
5,2,6096.0
6,3,6130.0
7,4,6133.0
8,5,6133.0
9,6,6134.0
10,7,6113.0
11,-1,6126.0
5,-1,6150.0
5,-1,6089.0
5,2,6186.0
6,-1,6175.0
5,2,6141.0
6,3,6141.0
7,-1,6126.0
5,2,6134.0
6,3,6139.0
7,-1,6134.0
5,-1,6149.0
5,-1,6177.0
5,2,6087.0
6,3,6112.0
7,4,6111.0
8,5,6113.0
9,6,6112.0
10,7,6099.0
11,8,6098.0
12,9,6102.0
13,10,6164.0
14,-1,6108.0
5,2,6099.0
6,-1,6102.0
5,2,6144.0
6,-1,6128.0
5,2,6132.0
6,-1,6137.0
5,2,6119.0
6,3,6126.0
7,-1,6130.0
5,-1,6113.0
5,2,6066.0
6,3,6049.0
7,4,6049.0
8,5,6032.0
9,6,6058.0
10,7,6049.0
11,8,6031.0
12,9,6032.0
13,10,5949.0
14,11,5969.0
15,12,5972.0
16,13,5981.0
17,14,5977.0
18,15,6034.0
19,16,5992.0
20,17,6007.0
21,18,5992.0
22,19,5992.0
23,20,6007.0
24,21,6036.0
25,22,6055.0
26,23,6050.0
27,24,6076.0
28,25,6100.0
29,-1,6190.0
5,-1,6131.0
5,-1,6123.0
5,-1,6107.0
5,2,6135.0
6,3,6140.0
7,-1,6152.0
5,2,6130.0
6,3,6133.0
7,4,6133.0
8,5,6126.0
9,-1,6127.0
5,-1,6106.0
5,2,6110.0
6,3,6103.0
7,4,6103.0
8,-1,6117.0
5,2,6136.0
6,3,6141.0
7,4,6141.0
8,5,6128.0
9,6,6132.0
10,7,6150.0
11,-1,6150.0
5,2,6143.0
6,-1,6145.0
5,2,6019.0
6,3,6036.0
7,4,6040.0
8,5,6023.0
9,6,6023.0
10,7,6030.0
11,8,6030.0
12,9,6030.0
13,10,6024.0
14,11,6024.0
15,12,6030.0
16,13,6038.0
17,14,5980.0
18,15,6079.0
19,16,6063.0
20,17,6158.0
21,18,6105.0
22,19,6147.0
23,20,6215.0
24,21,6108.0
25,22,6076.0
26,23,6102.0
27,24,6183.0
28,25,6190.0
29,-1,6215.0
5,2,6126.0
6,3,6128.0
7,4,6134.0
8,5,6134.0
9,-1,6143.0
5,2,6125.0
6,-1,6125.0
5,2,6082.0
6,-1,6083.0
5,2,6141.0
6,-1,6123.0
5,2,6131.0
6,-1,6136.0
5,-1,6088.0
5,2,6134.0
6,3,6137.0
7,-1,6126.0
5,2,6086.0
6,-1,6088.0
5,2,6130.0
6,-1,6126.0
5,2,6127.0
6,3,6131.0
7,-1,6172.0
5,-1,6120.0
5,-1,6106.0
5,-1,6132.0
5,-1,6139.0
5,2,6101.0
6,3,6097.0
7,-1,6096.0
5,-1,6113.0
5,-1,6090.0
5,2,6128.0
6,3,6134.0
7,4,6133.0
8,5,6138.0
9,6,6143.0
10,-1,6152.0
5,2,6112.0
6,3,6134.0
7,-1,6135.0
5,-1,6111.0
5,2,6122.0
6,-1,6135.0
5,2,6108.0
6,3,6134.0
7,4,6134.0
8,-1,6135.0
5,-1,6135.0
5,2,6139.0
6,3,6175.0
7,4,6210.0
8,-1,6210.0
5,-1,6133.0
5,2,6108.0
6,3,6083.0
7,-1,6082.0
5,2,6170.0
6,-1,6175.0
5,2,6119.0
6,3,6109.0
7,4,6105.0
8,5,6112.0
9,6,6100.0
10,7,6080.0
11,8,6077.0
12,9,6093.0
13,10,6104.0
14,11,6084.0
15,12,6106.0
16,13,6129.0
17,-1,6129.0
5,2,6119.0
6,-1,6114.0
5,2,6063.0
6,3,6080.0
7,4,6067.0
8,5,6049.0
9,6,6050.0
10,7,6090.0
11,8,6166.0
12,9,6166.0
13,10,6158.0
14,11,6169.0
15,12,6174.0
16,13,6157.0
17,14,6105.0
18,15,6189.0
19,16,6170.0
20,17,6159.0
21,18,6225.0
22,19,6223.0
23,20,6226.0
24,21,6226.0
25,22,6210.0
26,23,6226.0
27,24,6226.0
28,25,6226.0
29,26,6235.0
30,27,6226.0
31,28,6226.0
32,29,6235.0
33,30,6242.0
34,31,6276.0
35,32,6276.0
36,-1,6276.0
5,2,6075.0
6,3,6084.0
7,4,6064.0
8,5,6108.0
9,6,6108.0
10,7,6077.0
11,8,6183.0
12,9,6155.0
13,10,6103.0
14,11,6067.0
15,12,6022.0
16,13,6027.0
17,14,6051.0
18,15,6050.0
19,16,6051.0
20,17,6050.0
21,18,6051.0
22,19,6118.0
23,20,6111.0
24,21,6110.0
25,22,6133.0
26,23,6158.0
27,24,6156.0
28,-1,6149.0
5,2,6111.0
6,3,6120.0
7,4,6113.0
8,5,6118.0
9,6,6115.0
10,7,6183.0
11,8,6112.0
12,-1,6133.0
5,2,6144.0
6,3,6143.0
7,4,6173.0
8,5,6160.0
9,-1,6152.0
5,2,6091.0
6,3,6069.0
7,4,6105.0
8,5,6105.0
9,6,6110.0
10,7,6119.0
11,8,6088.0
12,9,6123.0
13,10,6097.0
14,11,6100.0
15,12,6100.0
16,13,6101.0
17,14,6098.0
18,15,6088.0
19,16,6083.0
20,17,6076.0
21,18,6072.0
22,19,6097.0
23,20,6088.0
24,21,6075.0
25,22,6073.0
26,23,6111.0
27,24,6113.0
28,25,6123.0
29,26,6136.0
30,27,6135.0
31,28,6231.0
32,-1,6209.0
5,-1,6101.0
5,2,6133.0
6,3,6169.0
7,4,6135.0
8,-1,6134.0
5,-1,6105.0
5,-1,6131.0
5,2,6147.0
6,3,6162.0
7,-1,6152.0
5,2,6107.0
6,-1,6110.0
5,2,6098.0
6,-1,6123.0
5,2,6075.0
6,3,6075.0
7,4,6073.0
8,5,6063.0
9,6,6074.0
10,7,6073.0
11,8,6100.0
12,9,6099.0
13,10,6067.0
14,11,6067.0
15,12,6054.0
16,13,6053.0
17,14,6055.0
18,15,6066.0
19,16,6096.0
20,17,6096.0
21,18,6098.0
22,19,6081.0
23,20,6086.0
24,21,6183.0
25,22,6215.0
26,23,6128.0
27,24,6142.0
28,25,6177.0
29,26,6139.0
30,27,6153.0
31,28,6162.0
32,29,6180.0
33,30,6190.0
34,31,6186.0
35,32,6098.0
36,-1,6208.0
5,2,6122.0
6,3,6115.0
7,4,6113.0
8,5,6108.0
9,-1,6102.0
5,-1,6104.0
5,2,6099.0
6,3,6094.0
7,4,6106.0
8,5,6117.0
9,6,6103.0
10,7,6076.0
11,8,6079.0
12,9,6079.0
13,10,6078.0
14,11,6078.0
15,12,6078.0
16,13,6079.0
17,14,6084.0
18,15,6078.0
19,16,6078.0
20,17,6076.0
21,18,6084.0
22,19,6183.0
23,20,6183.0
24,21,6215.0
25,22,6166.0
26,23,6160.0
27,24,6186.0
28,25,6187.0
29,26,6127.0
30,27,6135.0
31,28,6169.0
32,29,6177.0
33,30,6177.0
34,31,6177.0
35,32,6177.0
36,33,6187.0
37,34,6215.0
38,35,6193.0
39,36,6200.0
40,37,6184.0
41,38,6209.0
42,39,6209.0
43,40,6209.0
44,41,6209.0
45,42,6169.0
46,-1,6506.0
5,2,6113.0
6,-1,6126.0
5,2,6085.0
6,-1,6080.0
5,-1,6114.0
5,2,6087.0
6,3,6087.0
7,4,6107.0
8,5,6076.0
9,6,6182.0
10,7,6051.0
11,8,6064.0
12,9,6161.0
13,10,6053.0
14,11,6081.0
15,12,6129.0
16,13,6204.0
17,14,6185.0
18,15,6107.0
19,16,6109.0
20,17,6095.0
21,18,6118.0
22,19,6102.0
23,20,6120.0
24,21,6136.0
25,22,6136.0
26,23,6163.0
27,24,6185.0
28,25,6185.0
29,-1,6203.0
5,2,6113.0
6,-1,6125.0
5,2,6114.0
6,-1,6123.0
5,2,6104.0
6,-1,6121.0
5,2,6086.0
6,-1,6105.0
5,2,6094.0
6,3,6078.0
7,4,6084.0
8,5,6101.0
9,6,6078.0
10,7,6080.0
11,8,6050.0
12,9,6050.0
13,10,6079.0
14,11,6146.0
15,12,6141.0
16,13,6085.0
17,14,6094.0
18,15,6090.0
19,16,6064.0
20,17,6023.0
21,18,6018.0
22,-1,6125.0
5,2,6099.0
6,3,6100.0
7,4,6108.0
8,-1,6107.0
5,2,6117.0
6,-1,6143.0
5,2,6110.0
6,3,6107.0
7,4,6107.0
8,5,6100.0
9,6,6104.0
10,7,6117.0
11,8,6143.0
12,9,6143.0
13,10,6166.0
14,-1,6165.0
5,2,6108.0
6,-1,6119.0
5,-1,6098.0
5,-1,6132.0
5,2,6127.0
6,3,6116.0
7,-1,6115.0
5,2,6141.0
6,-1,6130.0
5,2,6129.0
6,3,6140.0
7,-1,6150.0
5,2,6127.0
6,3,6127.0
7,-1,6126.0
5,-1,6182.0
5,2,6175.0
6,-1,6159.0
5,2,6111.0
6,3,6126.0
7,4,6126.0
8,-1,6129.0
5,-1,6104.0
5,-1,6096.0
5,-1,6098.0
5,2,6121.0
6,3,6129.0
7,4,6129.0
8,5,6117.0
9,6,6120.0
