Total Line Failures,Steady State,Accumulation of Failed Capacities
3,2,6131.0
4,-1,6143.0
3,2,6206.0
4,3,6199.0
5,-1,6190.0
3,-1,6134.0
3,-1,6144.0
3,-1,6172.0
3,2,6129.0
4,-1,6129.0
3,2,6153.0
4,-1,6153.0
3,-1,6187.0
3,2,6156.0
4,-1,6156.0
3,2,6227.0
4,3,6235.0
5,4,6202.0
6,5,6172.0
7,-1,6172.0
3,-1,6157.0
3,2,6143.0
4,3,6127.0
5,4,6139.0
6,-1,6186.0
3,-1,6145.0
3,2,6148.0
4,-1,6151.0
3,2,6153.0
4,3,6153.0
5,4,6153.0
6,-1,6135.0
3,-1,6188.0
3,2,6139.0
4,3,6133.0
5,-1,6133.0
3,-1,6153.0
3,2,6130.0
4,-1,6167.0
3,2,6146.0
4,3,6146.0
5,4,6146.0
6,5,6146.0
7,6,6146.0
8,-1,6146.0
3,2,6198.0
4,-1,6193.0
3,2,6108.0
4,-1,6100.0
3,2,6143.0
4,-1,6144.0
3,-1,6152.0
3,-1,6146.0
3,2,6140.0
4,-1,6144.0
3,2,6152.0
4,3,6143.0
5,4,6173.0
6,5,6124.0
7,6,6157.0
8,7,6155.0
9,-1,6155.0
3,-1,6239.0
3,2,6161.0
4,-1,6161.0
3,2,6193.0
4,-1,6183.0
3,2,6141.0
4,3,6142.0
5,4,6126.0
6,5,6126.0
7,6,6125.0
8,7,6125.0
9,8,6169.0
10,9,6098.0
11,-1,6098.0
3,2,6155.0
4,3,6137.0
5,4,6127.0
6,5,6117.0
7,-1,6136.0
3,-1,6170.0
3,-1,6156.0
3,2,6161.0
4,-1,6162.0
3,2,6153.0
4,-1,6153.0
3,2,6188.0
4,-1,6179.0
3,2,6156.0
4,3,6149.0
5,-1,6156.0
3,-1,6117.0
3,2,6216.0
4,-1,6210.0
3,-1,6152.0
3,2,6148.0
4,-1,6132.0
3,2,6146.0
4,3,6154.0
5,-1,6140.0
3,2,6153.0
4,-1,6150.0
3,2,6162.0
4,3,6151.0
5,4,6219.0
6,5,6244.0
7,-1,6175.0
3,2,6191.0
4,-1,6216.0
3,2,6159.0
4,3,6163.0
5,4,6151.0
6,5,6151.0
7,6,6151.0
8,7,6185.0
9,8,6182.0
10,9,6229.0
11,10,6196.0
12,11,6193.0
13,12,6191.0
14,13,6171.0
15,-1,6172.0
3,-1,6108.0
3,-1,6134.0
3,-1,6138.0
3,-1,6192.0
3,-1,6149.0
3,2,6126.0
4,-1,6128.0
3,2,6127.0
4,3,6112.0
5,-1,6110.0
3,-1,6176.0
3,2,6112.0
4,-1,6129.0
3,-1,6135.0
3,2,6113.0
4,3,6115.0
5,4,6099.0
6,5,6085.0
7,6,6093.0
8,7,6086.0
9,8,6086.0
10,9,6086.0
11,10,6074.0
12,11,6078.0
13,12,6074.0
14,13,6073.0
15,14,6073.0
16,15,6087.0
17,16,6086.0
18,17,6069.0
19,18,6141.0
20,19,6188.0
21,20,6255.0
22,21,6198.0
23,22,6179.0
24,23,6200.0
25,24,6200.0
26,25,6201.0
27,26,6180.0
28,27,6217.0
29,28,6156.0
30,29,6218.0
31,30,6218.0
32,31,6224.0
33,32,6190.0
34,33,6149.0
35,34,6224.0
36,35,6290.0
37,36,6293.0
38,37,6268.0
39,38,6240.0
40,39,6314.0
41,40,6318.0
42,41,6337.0
43,42,6353.0
44,43,6353.0
45,44,6354.0
46,-1,6349.0
3,-1,6140.0
3,-1,6159.0
3,-1,6133.0
3,-1,6094.0
3,-1,6175.0
3,-1,6125.0
3,-1,6207.0
3,-1,6093.0
3,2,6127.0
4,3,6131.0
5,-1,6133.0
3,2,6155.0
4,-1,6140.0
3,-1,6141.0
3,-1,6113.0
3,2,6140.0
4,3,6175.0
5,4,6144.0
6,5,6155.0
7,-1,6147.0
3,-1,6191.0
3,2,6170.0
4,-1,6122.0
3,-1,6149.0
3,-1,6147.0
3,-1,6152.0
3,2,6140.0
4,-1,6133.0
3,2,6198.0
4,3,6200.0
5,4,6198.0
6,5,6189.0
7,-1,6184.0
3,2,6190.0
4,3,6197.0
5,4,6197.0
6,5,6195.0
7,6,6194.0
8,7,6195.0
9,-1,6200.0
3,2,6112.0
4,-1,6141.0
3,2,6148.0
4,3,6148.0
5,4,6146.0
6,5,6130.0
7,6,6230.0
8,7,6124.0
9,8,6160.0
10,9,6158.0
11,10,6161.0
12,-1,6162.0
3,-1,6135.0
3,2,6156.0
4,3,6156.0
5,-1,6156.0
3,-1,6180.0
3,2,6113.0
4,-1,6104.0
3,-1,6153.0
3,-1,6212.0
3,2,6156.0
4,3,6156.0
5,4,6154.0
6,-1,6163.0
3,-1,6146.0
3,2,6170.0
4,3,6162.0
5,4,6163.0
6,5,6189.0
7,6,6227.0
8,7,6228.0
9,8,6190.0
10,9,6110.0
11,10,6110.0
12,11,6106.0
13,12,6094.0
14,13,6080.0
15,14,6127.0
16,15,6047.0
17,16,6099.0
18,17,6108.0
19,18,6185.0
20,19,6153.0
21,20,6153.0
22,21,6178.0
23,22,6178.0
24,23,6178.0
25,24,6199.0
26,25,6216.0
27,26,6231.0
28,-1,6318.0
3,2,6152.0
4,3,6151.0
5,-1,6151.0
3,2,6170.0
4,-1,6164.0
3,2,6132.0
4,3,6128.0
5,4,6167.0
6,5,6130.0
7,6,6168.0
8,-1,6168.0
3,-1,6149.0
3,2,6173.0
4,-1,6163.0
3,2,6163.0
4,3,6162.0
5,4,6162.0
6,5,6164.0
7,-1,6161.0
3,2,6140.0
4,-1,6155.0
3,-1,6146.0
3,2,6107.0
4,-1,6102.0
3,2,6134.0
4,3,6106.0
5,4,6153.0
6,-1,6150.0
3,-1,6172.0
3,-1,6161.0
3,-1,6185.0
3,2,6156.0
4,3,6143.0
5,4,6145.0
6,5,6151.0
7,6,6146.0
8,7,6151.0
9,-1,6151.0
3,-1,6135.0
3,-1,6150.0
3,2,6200.0
4,3,6209.0
5,4,6197.0
6,5,6206.0
7,-1,6217.0
3,2,6143.0
4,-1,6132.0
3,2,6126.0
4,-1,6138.0
3,-1,6114.0
3,2,6137.0
4,-1,6132.0
3,2,6138.0
4,-1,6192.0
3,2,6130.0
4,3,6128.0
5,4,6115.0
6,-1,6102.0
3,2,6151.0
4,-1,6142.0
3,2,6227.0
4,3,6227.0
5,4,6228.0
6,5,6228.0
7,-1,6229.0
3,2,6129.0
4,3,6126.0
5,4,6160.0
6,5,6161.0
7,-1,6162.0
3,-1,6165.0
3,2,6143.0
4,3,6143.0
5,4,6143.0
6,5,6104.0
7,6,6120.0
8,-1,6113.0
3,-1,6155.0
3,-1,6183.0
3,-1,6120.0
3,2,6140.0
4,-1,6136.0
3,2,6152.0
4,-1,6169.0
3,-1,6137.0
3,2,6189.0
4,-1,6194.0
3,2,6158.0
4,3,6150.0
5,-1,6175.0
3,-1,6134.0
3,2,6156.0
4,3,6155.0
5,4,6155.0
6,5,6153.0
7,6,6142.0
8,7,6142.0
9,8,6174.0
10,-1,6124.0
3,-1,6154.0
3,2,6193.0
4,3,6168.0
5,-1,6150.0
3,2,6161.0
4,3,6179.0
5,4,6150.0
6,5,6193.0
7,-1,6172.0
3,2,6137.0
4,3,6135.0
5,4,6135.0
6,5,6160.0
7,6,6120.0
8,-1,6146.0
3,2,6070.0
4,3,6104.0
5,-1,6102.0
3,2,6168.0
4,-1,6154.0
3,2,6139.0
4,3,6133.0
5,4,6134.0
6,5,6126.0
7,6,6184.0
8,7,6222.0
9,-1,6181.0
3,2,6137.0
4,3,6166.0
5,4,6122.0
6,5,6145.0
7,6,6145.0
8,7,6177.0
9,-1,6149.0
3,2,6163.0
4,3,6163.0
5,4,6163.0
6,5,6162.0
7,6,6163.0
8,7,6162.0
9,8,6168.0
10,9,6168.0
11,10,6218.0
12,11,6168.0
13,12,6157.0
14,13,6158.0
15,14,6190.0
16,15,6183.0
17,16,6138.0
18,17,6214.0
19,18,6209.0
20,19,6215.0
21,20,6267.0
22,21,6248.0
23,22,6235.0
24,23,6240.0
25,24,6233.0
26,25,6247.0
27,26,6268.0
28,27,6267.0
29,28,6255.0
30,29,6178.0
31,30,6115.0
32,31,6115.0
33,32,6191.0
34,33,6190.0
35,34,6224.0
36,35,6230.0
37,36,6236.0
38,-1,6197.0
3,-1,6160.0
3,2,6130.0
4,3,6188.0
5,4,6188.0
6,5,6207.0
7,6,6214.0
8,7,6180.0
9,8,6098.0
10,9,6098.0
11,10,6097.0
12,11,6098.0
13,12,6098.0
14,13,6098.0
15,14,6098.0
16,15,6098.0
17,16,6171.0
18,17,6186.0
19,-1,6186.0
3,2,6152.0
4,-1,6151.0
3,2,6190.0
4,3,6187.0
5,4,6151.0
6,-1,6164.0
3,2,6156.0
4,-1,6151.0
3,2,6111.0
4,-1,6106.0
3,2,6155.0
4,-1,6145.0
3,-1,6138.0
3,2,6158.0
4,3,6172.0
5,-1,6213.0
3,-1,6189.0
3,-1,6238.0
3,2,6146.0
4,3,6152.0
5,4,6183.0
6,5,6186.0
7,6,6185.0
8,-1,6208.0
3,2,6182.0
4,3,6176.0
5,4,6177.0
6,5,6135.0
7,6,6121.0
8,-1,6157.0
3,2,6130.0
4,-1,6161.0
3,2,6192.0
4,3,6186.0
5,4,6176.0
6,-1,6163.0
3,2,6156.0
4,3,6158.0
5,-1,6165.0
3,-1,6203.0
3,-1,6179.0
3,-1,6136.0
3,2,6139.0
4,-1,6139.0
3,2,6154.0
4,3,6162.0
5,4,6167.0
6,-1,6168.0
3,2,6160.0
4,-1,6207.0
3,2,6154.0
4,3,6149.0
5,4,6137.0
6,5,6148.0
7,-1,6148.0
3,2,6161.0
4,-1,6161.0
3,2,6156.0
4,-1,6153.0
3,2,6151.0
4,3,6152.0
5,4,6216.0
6,-1,6215.0
3,-1,6101.0
3,2,6092.0
4,3,6146.0
5,4,6145.0
6,-1,6142.0
3,2,6108.0
4,3,6103.0
5,-1,6184.0
3,2,6130.0
4,3,6118.0
5,4,6113.0
6,5,6113.0
7,6,6112.0
8,7,6112.0
9,-1,6112.0
3,2,6190.0
4,3,6186.0
5,4,6186.0
6,5,6185.0
7,6,6184.0
8,7,6185.0
9,-1,6185.0
3,2,6154.0
4,3,6137.0
5,4,6140.0
6,5,6141.0
7,6,6124.0
8,7,6126.0
9,-1,6125.0
3,2,6141.0
4,-1,6134.0
3,2,6148.0
4,-1,6145.0
3,2,6176.0
4,3,6179.0
5,4,6179.0
6,-1,6173.0
3,-1,6152.0
3,2,6130.0
4,3,6125.0
5,4,6118.0
6,5,6135.0
7,6,6155.0
8,-1,6149.0
3,2,6146.0
4,3,6141.0
5,4,6193.0
6,-1,6219.0
3,-1,6183.0
3,2,6168.0
4,3,6176.0
5,4,6180.0
6,-1,6214.0
3,2,6156.0
4,3,6219.0
5,4,6204.0
6,5,6212.0
7,6,6210.0
8,7,6259.0
9,-1,6260.0
3,-1,6143.0
3,2,6156.0
4,-1,6158.0
3,2,6132.0
4,-1,6150.0
3,-1,6143.0
3,2,6157.0
4,-1,6158.0
3,2,6147.0
4,3,6130.0
5,4,6185.0
6,5,6126.0
7,6,6126.0
8,7,6189.0
9,8,6179.0
10,9,6153.0
11,-1,6165.0
3,-1,6142.0
3,2,6152.0
4,-1,6154.0
3,2,6154.0
4,3,6154.0
5,-1,6154.0
3,2,6127.0
4,3,6123.0
5,-1,6162.0
3,2,6149.0
4,3,6188.0
5,4,6188.0
6,-1,6176.0
3,2,6144.0
4,3,6140.0
5,-1,6133.0
3,-1,6126.0
3,-1,6157.0
3,-1,6155.0
3,-1,6154.0
3,-1,6114.0
3,-1,6151.0
3,2,6178.0
4,3,6147.0
5,-1,6156.0
3,2,6159.0
4,-1,6158.0
3,2,6129.0
4,3,6134.0
5,4,6161.0
6,-1,6121.0
3,2,6112.0
4,3,6107.0
5,4,6096.0
6,5,6067.0
7,6,6116.0
8,7,6107.0
9,8,6112.0
10,9,6112.0
11,10,6102.0
12,11,6102.0
13,12,6154.0
14,13,6182.0
15,14,6230.0
16,15,6232.0
17,16,6235.0
18,17,6236.0
19,18,6237.0
20,19,6225.0
21,20,6225.0
22,21,6195.0
23,22,6205.0
24,23,6141.0
25,24,6152.0
26,25,6163.0
27,26,6199.0
28,27,6206.0
29,28,6205.0
30,29,6210.0
31,30,6228.0
32,-1,6190.0
3,-1,6167.0
3,2,6243.0
4,3,6238.0
5,4,6231.0
6,5,6251.0
7,-1,6262.0
3,2,6153.0
4,-1,6170.0
3,2,6141.0
4,-1,6141.0
3,2,6127.0
4,3,6124.0
5,-1,6124.0
3,2,6155.0
4,3,6156.0
5,4,6166.0
6,-1,6138.0
3,2,6172.0
4,-1,6172.0
3,2,6164.0
4,-1,6182.0
3,-1,6155.0
3,2,6157.0
4,3,6203.0
5,-1,6149.0
3,-1,6198.0
3,-1,6137.0
3,2,6140.0
4,3,6139.0
5,4,6126.0
6,-1,6226.0
3,2,6143.0
4,-1,6130.0
3,-1,6195.0
3,2,6155.0
4,3,6150.0
5,4,6151.0
6,-1,6150.0
3,2,6146.0
4,-1,6146.0
3,-1,6154.0
3,-1,6152.0
3,2,6172.0
4,-1,6172.0
3,2,6133.0
4,3,6130.0
5,4,6113.0
6,-1,6164.0
3,2,6109.0
4,3,6125.0
5,4,6095.0
6,5,6095.0
7,6,6091.0
8,7,6088.0
9,8,6088.0
10,9,6121.0
11,10,6113.0
12,11,6108.0
13,12,6108.0
14,13,6108.0
15,14,6108.0
16,15,6110.0
17,16,6115.0
18,17,6087.0
19,18,6080.0
20,19,6132.0
21,20,6127.0
22,21,6170.0
23,22,6155.0
24,23,6140.0
25,24,6138.0
26,25,6160.0
27,26,6183.0
28,27,6188.0
29,28,6195.0
30,-1,6220.0
3,2,6162.0
4,3,6198.0
5,4,6178.0
6,-1,6166.0
3,2,6090.0
4,3,6090.0
5,4,6095.0
6,-1,6102.0
3,-1,6141.0
3,-1,6118.0
3,2,6107.0
4,3,6097.0
5,4,6093.0
6,5,6079.0
7,-1,6132.0
3,2,6182.0
4,3,6235.0
5,-1,6197.0
3,-1,6135.0
3,-1,6156.0
3,-1,6174.0
3,-1,6145.0
3,2,6160.0
4,-1,6140.0
3,2,6189.0
4,3,6183.0
5,4,6135.0
6,5,6135.0
7,6,6135.0
8,7,6140.0
9,8,6140.0
10,9,6140.0
11,10,6141.0
12,-1,6129.0
3,-1,6158.0
3,2,6166.0
4,3,6167.0
5,4,6176.0
6,5,6175.0
7,6,6194.0
8,7,6105.0
9,8,6162.0
10,-1,6102.0
3,-1,6158.0
3,-1,6138.0
3,2,6159.0
4,3,6158.0
5,4,6195.0
6,5,6160.0
7,-1,6151.0
3,-1,6112.0
3,-1,6147.0
3,-1,6161.0
3,-1,6114.0
3,-1,6133.0
3,2,6182.0
4,3,6177.0
5,4,6214.0
6,-1,6214.0
3,2,6150.0
4,3,6147.0
5,-1,6121.0
3,2,6146.0
4,3,6156.0
5,-1,6195.0
3,-1,6193.0
3,-1,6158.0
3,2,6166.0
4,3,6170.0
5,-1,6169.0
3,-1,6165.0
3,2,6163.0
4,-1,6161.0
3,-1,6156.0
3,2,6162.0
4,3,6182.0
5,4,6178.0
6,5,6179.0
7,6,6177.0
8,7,6177.0
9,8,6177.0
10,-1,6176.0
3,2,6151.0
4,3,6149.0
5,-1,6134.0
3,2,6130.0
4,3,6129.0
5,-1,6130.0
3,2,6139.0
4,-1,6084.0
3,2,6139.0
4,3,6140.0
5,-1,6164.0
3,-1,6205.0
3,-1,6156.0
3,-1,6128.0
3,2,6151.0
4,3,6139.0
5,-1,6175.0
3,-1,6153.0
3,2,6151.0
4,3,6200.0
5,-1,6217.0
3,2,6142.0
4,3,6144.0
5,-1,6137.0
3,-1,6112.0
3,-1,6211.0
3,2,6098.0
4,3,6096.0
5,4,6159.0
6,-1,6163.0
3,2,6170.0
4,-1,6171.0
3,2,6171.0
4,-1,6119.0
3,2,6182.0
4,-1,6166.0
3,2,6153.0
4,-1,6174.0
3,2,6151.0
4,3,6149.0
5,4,6145.0
6,5,6139.0
7,6,6187.0
8,-1,6149.0
3,2,6149.0
4,-1,6149.0
3,2,6163.0
4,-1,6130.0
3,-1,6152.0
3,-1,6101.0
3,2,6138.0
4,3,6160.0
5,-1,6169.0
3,2,6136.0
4,-1,6186.0
3,2,6184.0
4,-1,6177.0
3,-1,6123.0
3,2,6147.0
4,3,6132.0
5,-1,6195.0
3,2,6192.0
4,-1,6189.0
3,2,6148.0
4,3,6153.0
5,4,6153.0
6,-1,6156.0
3,-1,6152.0
3,2,6171.0
4,3,6135.0
5,4,6166.0
6,5,6164.0
7,-1,6164.0
3,2,6150.0
4,3,6134.0
5,4,6138.0
6,-1,6137.0
3,-1,6141.0
3,2,6142.0
4,3,6151.0
5,4,6152.0
6,-1,6102.0
3,-1,6147.0
3,2,6157.0
4,3,6157.0
5,4,6151.0
6,5,6151.0
7,-1,6151.0
3,-1,6195.0
3,-1,6142.0
3,2,6151.0
4,-1,6150.0
3,-1,6197.0
3,2,6139.0
4,3,6133.0
5,4,6133.0
6,5,6128.0
7,6,6127.0
8,7,6167.0
9,8,6130.0
10,9,6113.0
11,-1,6144.0
3,-1,6194.0
3,-1,6133.0
3,2,6178.0
4,3,6178.0
5,4,6168.0
6,5,6200.0
7,6,6173.0
8,7,6160.0
9,8,6166.0
10,-1,6166.0
3,2,6157.0
4,3,6157.0
5,4,6176.0
6,5,6176.0
7,6,6174.0
8,7,6234.0
9,-1,6249.0
3,-1,6153.0
3,2,6185.0
4,-1,6178.0
3,-1,6112.0
3,2,6204.0
4,3,6198.0
5,4,6198.0
6,-1,6198.0
3,-1,6151.0
3,2,6189.0
4,3,6197.0
5,4,6255.0
6,5,6259.0
7,6,6244.0
8,7,6214.0
9,-1,6213.0
3,-1,6142.0
3,2,6173.0
4,3,6254.0
5,4,6245.0
6,-1,6246.0
3,2,6161.0
4,3,6181.0
5,4,6133.0
6,5,6149.0
7,-1,6149.0
3,2,6153.0
4,-1,6151.0
3,-1,6129.0
3,2,6143.0
4,3,6143.0
5,4,6167.0
6,5,6140.0
7,6,6135.0
8,-1,6153.0
3,2,6154.0
4,-1,6145.0
3,2,6148.0
4,3,6146.0
5,4,6137.0
6,5,6137.0
7,-1,6182.0
3,2,6150.0
4,-1,6134.0
3,-1,6148.0
3,2,6186.0
4,3,6205.0
5,4,6254.0
6,5,6210.0
7,-1,6160.0
3,2,6164.0
4,-1,6162.0
3,2,6224.0
4,3,6224.0
5,4,6215.0
6,-1,6215.0
3,-1,6189.0
3,-1,6149.0
3,-1,6182.0
3,-1,6157.0
3,2,6225.0
4,-1,6220.0
3,-1,6145.0
3,2,6132.0
4,-1,6167.0
3,-1,6151.0
3,2,6155.0
4,3,6155.0
5,4,6154.0
6,-1,6166.0
3,-1,6105.0
3,2,6165.0
4,-1,6203.0
3,-1,6133.0
3,2,6163.0
4,3,6162.0
5,4,6162.0
6,-1,6162.0
3,2,6152.0
4,3,6151.0
5,4,6149.0
6,5,6149.0
7,6,6099.0
8,7,6100.0
9,8,6099.0
10,9,6098.0
11,10,6117.0
12,-1,6124.0
3,2,6153.0
4,3,6153.0
5,4,6149.0
6,5,6149.0
7,-1,6149.0
3,2,6126.0
4,-1,6155.0
3,-1,6112.0
3,-1,6154.0
3,-1,6156.0
3,2,6126.0
4,3,6122.0
5,-1,6101.0
3,2,6153.0
4,-1,6144.0
3,2,6149.0
4,-1,6146.0
3,-1,6117.0
3,2,6161.0
4,3,6151.0
5,4,6226.0
6,-1,6218.0
3,-1,6152.0
3,2,6152.0
4,3,6141.0
5,4,6151.0
6,-1,6170.0
3,-1,6152.0
3,2,6121.0
4,3,6104.0
5,-1,6118.0
3,2,6153.0
4,-1,6153.0
3,2,6146.0
4,3,6146.0
5,-1,6126.0
3,-1,6171.0
3,-1,6153.0
3,2,6181.0
4,-1,6181.0
3,-1,6166.0
3,2,6188.0
4,-1,6155.0
3,2,6164.0
4,3,6202.0
5,-1,6195.0
3,-1,6190.0
3,2,6228.0
4,-1,6211.0
3,2,6113.0
4,-1,6091.0
3,-1,6114.0
3,2,6153.0
4,-1,6141.0
3,2,6101.0
4,3,6101.0
5,-1,6105.0
3,2,6137.0
4,3,6135.0
5,-1,6122.0
3,2,6138.0
4,3,6133.0
5,4,6133.0
6,5,6127.0
7,-1,6127.0
3,2,6155.0
4,-1,6155.0
3,2,6125.0
4,3,6146.0
5,-1,6136.0
3,-1,6198.0
3,-1,6149.0
3,-1,6194.0
3,2,6161.0
4,3,6155.0
5,4,6193.0
6,5,6157.0
7,6,6171.0
8,7,6172.0
9,-1,6173.0
3,2,6198.0
4,3,6192.0
5,4,6192.0
6,-1,6192.0
3,2,6194.0
4,-1,6192.0
3,2,6133.0
4,-1,6132.0
3,-1,6152.0
3,-1,6120.0
3,2,6150.0
4,3,6168.0
5,4,6168.0
6,5,6139.0
7,6,6123.0
8,7,6169.0
9,-1,6169.0
3,2,6155.0
4,3,6194.0
5,4,6195.0
6,-1,6237.0
3,2,6149.0
4,3,6134.0
5,4,6165.0
6,5,6204.0
7,-1,6185.0
3,2,6115.0
4,3,6118.0
5,4,6194.0
6,-1,6246.0
3,-1,6152.0
3,2,6201.0
4,3,6217.0
5,4,6169.0
6,5,6178.0
7,6,6210.0
8,7,6219.0
9,-1,6220.0
3,2,6170.0
4,-1,6179.0
3,2,6152.0
4,-1,6152.0
3,2,6149.0
4,-1,6149.0
3,-1,6131.0
3,2,6171.0
4,3,6217.0
5,-1,6137.0
3,-1,6120.0
3,-1,6118.0
3,2,6160.0
4,-1,6160.0
3,-1,6149.0
3,-1,6143.0
3,-1,6153.0
3,-1,6154.0
3,2,6160.0
4,3,6160.0
5,4,6146.0
6,5,6145.0
7,6,6145.0
8,7,6145.0
9,-1,6145.0
3,2,6161.0
4,-1,6161.0
3,-1,6111.0
3,2,6152.0
4,3,6153.0
5,4,6144.0
6,-1,6176.0
3,2,6172.0
4,-1,6188.0
3,-1,6142.0
3,-1,6163.0
3,2,6135.0
4,-1,6130.0
3,-1,6146.0
3,2,6192.0
4,-1,6185.0
3,2,6152.0
4,3,6225.0
5,4,6152.0
6,-1,6194.0
3,2,6153.0
4,3,6155.0
5,4,6149.0
6,5,6129.0
7,6,6122.0
8,7,6146.0
9,8,6145.0
10,-1,6147.0
3,2,6153.0
4,-1,6144.0
3,2,6188.0
4,3,6168.0
5,4,6156.0
6,5,6148.0
7,-1,6148.0
3,2,6112.0
4,3,6140.0
5,4,6172.0
6,5,6184.0
7,6,6196.0
8,7,6208.0
9,-1,6210.0
3,-1,6156.0
3,-1,6211.0
3,2,6149.0
4,3,6152.0
5,4,6158.0
6,-1,6143.0
3,2,6170.0
4,-1,6162.0
3,2,6187.0
4,3,6221.0
5,-1,6240.0
3,2,6158.0
4,-1,6151.0
3,2,6135.0
4,-1,6117.0
3,2,6161.0
4,-1,6198.0
3,-1,6148.0
3,2,6149.0
4,-1,6151.0
3,-1,6155.0
3,2,6214.0
4,3,6214.0
5,4,6214.0
6,-1,6214.0
3,-1,6155.0
3,2,6146.0
4,-1,6150.0
3,2,6151.0
4,3,6151.0
5,-1,6151.0
3,2,6168.0
4,-1,6177.0
3,-1,6132.0
3,2,6250.0
4,3,6224.0
5,-1,6224.0
3,2,6159.0
4,3,6148.0
5,-1,6157.0
3,2,6151.0
4,3,6183.0
5,-1,6184.0
3,-1,6152.0
3,2,6141.0
4,3,6141.0
5,4,6140.0
6,-1,6136.0
3,-1,6153.0
3,2,6160.0
4,-1,6152.0
3,2,6147.0
4,-1,6173.0
3,2,6253.0
4,3,6250.0
5,4,6263.0
6,5,6263.0
7,-1,6261.0
3,2,6157.0
4,3,6152.0
5,-1,6147.0
3,-1,6148.0
3,-1,6169.0
3,2,6098.0
4,3,6145.0
5,-1,6179.0
3,2,6175.0
4,3,6175.0
5,4,6181.0
6,5,6178.0
7,6,6166.0
8,7,6168.0
9,-1,6169.0
3,2,6110.0
4,3,6140.0
5,4,6137.0
6,5,6144.0
7,6,6125.0
8,7,6127.0
9,8,6105.0
10,9,6073.0
11,10,6083.0
12,11,6082.0
13,-1,6084.0
3,2,6173.0
4,3,6129.0
5,-1,6134.0
3,2,6139.0
4,3,6138.0
5,4,6132.0
6,5,6180.0
7,-1,6181.0
3,-1,6152.0
3,2,6148.0
4,3,6144.0
5,-1,6145.0
3,2,6129.0
4,-1,6125.0
3,-1,6180.0
3,2,6153.0
4,-1,6151.0
3,2,6158.0
4,3,6160.0
5,-1,6158.0
3,2,6151.0
4,-1,6151.0
3,2,6129.0
4,-1,6142.0
3,-1,6167.0
3,2,6152.0
4,-1,6141.0
3,2,6145.0
4,3,6150.0
5,-1,6150.0
3,2,6154.0
4,-1,6158.0
3,-1,6123.0
3,-1,6141.0
3,2,6134.0
4,3,6133.0
5,4,6191.0
6,5,6155.0
7,6,6155.0
8,7,6155.0
9,8,6154.0
10,-1,6166.0
3,-1,6156.0
3,2,6155.0
4,3,6153.0
5,4,6147.0
6,5,6229.0
7,6,6245.0
8,7,6224.0
9,8,6267.0
10,9,6169.0
11,-1,6135.0
3,-1,6153.0
3,-1,6128.0
3,2,6190.0
4,3,6190.0
5,4,6229.0
6,5,6231.0
7,6,6247.0
8,-1,6247.0
3,-1,6135.0
3,2,6153.0
4,3,6152.0
5,-1,6144.0
3,-1,6170.0
3,2,6139.0
4,3,6139.0
5,4,6140.0
6,5,6133.0
7,6,6129.0
8,7,6128.0
9,-1,6128.0
3,2,6112.0
4,-1,6104.0
3,-1,6117.0
3,-1,6154.0
3,2,6157.0
4,-1,6167.0
3,-1,6126.0
3,2,6145.0
4,3,6148.0
5,4,6139.0
6,-1,6132.0
3,2,6122.0
4,-1,6121.0
3,2,6134.0
4,-1,6134.0
3,-1,6113.0
3,2,6149.0
4,3,6149.0
5,-1,6151.0
3,2,6128.0
4,3,6153.0
5,-1,6132.0
3,2,6153.0
4,3,6144.0
5,-1,6144.0
3,2,6140.0
4,-1,6167.0
3,2,6155.0
4,-1,6170.0
3,-1,6151.0
3,-1,6152.0
3,2,6180.0
4,3,6176.0
5,4,6176.0
6,-1,6176.0
3,2,6128.0
4,-1,6160.0
3,2,6104.0
4,3,6112.0
5,4,6112.0
6,5,6086.0
7,6,6097.0
8,7,6105.0
9,8,6163.0
10,9,6170.0
11,10,6169.0
12,11,6163.0
13,12,6160.0
14,13,6122.0
15,14,6128.0
16,15,6128.0
17,16,6128.0
18,17,6143.0
19,18,6210.0
20,19,6256.0
21,20,6237.0
22,21,6226.0
23,22,6233.0
24,23,6219.0
25,24,6167.0
26,25,6210.0
27,26,6236.0
28,27,6235.0
29,28,6171.0
30,29,6101.0
31,30,6142.0
32,31,6169.0
33,32,6254.0
34,33,6257.0
35,34,6312.0
36,35,6312.0
37,36,6307.0
38,37,6303.0
39,38,6311.0
40,39,6361.0
41,40,6361.0
42,-1,6361.0
3,-1,6191.0
3,-1,6158.0
3,2,6144.0
4,3,6143.0
5,-1,6143.0
3,-1,6093.0
3,2,6190.0
4,3,6197.0
5,-1,6222.0
3,2,6210.0
4,3,6209.0
5,4,6182.0
6,5,6183.0
7,-1,6183.0
3,-1,6154.0
3,2,6214.0
4,-1,6213.0
3,2,6208.0
4,-1,6206.0
3,2,6178.0
4,-1,6172.0
3,2,6107.0
4,3,6107.0
5,4,6152.0
6,5,6174.0
7,6,6124.0
8,7,6131.0
9,8,6131.0
10,9,6131.0
11,10,6130.0
12,11,6111.0
13,12,6112.0
14,13,6109.0
15,14,6110.0
16,15,6107.0
17,16,6111.0
18,17,6128.0
19,18,6121.0
20,19,6095.0
21,20,6156.0
22,21,6196.0
23,22,6152.0
24,23,6169.0
25,24,6169.0
26,25,6170.0
27,26,6176.0
28,27,6187.0
29,28,6268.0
30,29,6246.0
31,-1,6269.0
3,2,6155.0
4,3,6150.0
5,-1,6150.0
